team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank
UCLA,5,2022,0.7021276595744681,0.04081632653061224,0.0,410.01773049645385,0.8085106382978723,7.0,9.0,12.0,6.0,7.0,90.0,73.0,116.0,26.0,60.0,72.97775502005467,69.8632359737682,50.833788748221195,907.0
UMass,5,2022,0.5416666666666666,0.04,0.0,322.7430555555556,1.1666666666666667,8.0,8.0,11.0,5.0,3.0,32.0,77.0,116.0,78.0,21.0,71.66525252685491,71.11477458235092,53.84022177888269,647.0
UNLV,5,2022,0.5416666666666666,0.04,0.0,299.13194444444446,1.0833333333333333,3.0,5.0,10.0,9.0,2.0,32.0,77.0,116.0,92.0,26.0,70.00906321779647,70.49475589797473,51.6540224108891,825.0
USC,5,2022,0.7419354838709677,0.1388888888888889,0.0,414.38172043010746,1.0,12.0,3.0,13.0,3.0,4.0,104.0,7.0,116.0,23.0,37.0,81.16177351066378,72.14248008266667,59.503597363784024,289.0
Utah,5,2022,0.64,0.0,0.0,361.0,0.96,8.0,13.0,13.0,7.0,3.0,67.0,116.0,116.0,55.0,40.0,72.04222122024703,69.27032487133417,48.939014981388056,1099.0
Utah State,5,2022,0.6428571428571429,0.034482758620689655,0.0,400.89285714285717,0.8928571428571429,10.0,7.0,11.0,3.0,6.0,69.0,79.0,116.0,33.0,50.0,71.40378445042067,70.4411041464228,51.92950601682932,792.0
UTEP,5,2022,0.5675675675675675,0.0975609756097561,0.0,356.41891891891896,0.5945945945945946,4.0,6.0,12.0,8.0,9.0,41.0,25.0,116.0,59.0,104.0,75.98316610792702,71.01878879881608,54.883733440822766,563.0
UT San Antonio,5,2022,0.625,0.017543859649122806,0.0,345.8333333333333,0.5357142857142857,8.0,8.0,12.0,6.0,12.0,61.0,100.0,116.0,65.0,111.0,68.51462906736397,68.3666959706676,45.41629844476367,1404.0
Virginia,5,2022,0.72,0.0,0.0,396.5,1.08,10.0,10.0,10.0,3.0,1.0,96.0,116.0,116.0,35.0,27.0,75.55805487639229,69.34243465085777,50.19726273193467,979.0
Virginia Tech,5,2022,0.6410256410256411,0.0,0.0,382.05128205128204,0.717948717948718,9.0,11.0,11.0,2.0,6.0,68.0,116.0,116.0,43.0,82.0,73.01624858383005,68.92650667985313,48.29843330340637,1182.0
Wake Forest,5,2022,0.6571428571428571,0.027777777777777776,0.0,390.5952380952381,0.8,10.0,10.0,12.0,2.0,8.0,75.0,86.0,116.0,37.0,64.0,71.07461795905594,69.71847435451853,49.86521624262775,1007.0
Washington,5,2022,0.7272727272727273,0.029411764705882353,0.0,441.79292929292933,0.9393939393939394,11.0,11.0,12.0,3.0,4.0,100.0,81.0,116.0,9.0,44.0,72.89329120988825,70.24111891719649,51.83574206134861,801.0
Washington State,5,2022,0.6486486486486487,0.0975609756097561,0.0,355.85585585585585,0.5135135135135135,7.0,4.0,11.0,6.0,10.0,71.0,25.0,116.0,60.0,113.0,71.44471207885594,69.92583457815797,50.54084298728938,941.0
Western Kentucky,5,2022,0.6388888888888888,0.07692307692307693,0.0,379.62962962962956,0.8055555555555556,7.0,5.0,12.0,6.0,10.0,66.0,40.0,116.0,46.0,62.0,74.99320535655387,70.79574843388261,53.97820217854658,634.0
Western Michigan,5,2022,0.7,0.14285714285714285,0.0,381.5277777777778,0.7,9.0,1.0,12.0,5.0,9.0,89.0,6.0,116.0,44.0,86.0,75.45486837069028,71.29217044823837,55.467457633809744,517.0
West Virginia,5,2022,0.7857142857142857,0.06666666666666667,0.0,493.6011904761904,1.1785714285714286,12.0,6.0,12.0,1.0,2.0,113.0,47.0,116.0,3.0,20.0,78.7093694711086,71.93656888024411,58.20281714835403,345.0
Wisconsin,5,2022,0.76,0.07407407407407407,0.0,407.0,0.84,11.0,6.0,11.0,4.0,4.0,110.0,44.0,116.0,30.0,56.0,71.36127127145002,70.00000130523252,50.71729516393506,922.0
Wyoming,5,2022,0.5555555555555556,0.05263157894736842,0.0,321.5277777777779,0.7777777777777778,4.0,7.0,12.0,8.0,9.0,36.0,61.0,116.0,80.0,70.0,73.37678444881524,70.12870593108342,51.676158709584115,823.0
Air Force,6,2022,0.8095238095238095,0.045454545454545456,0.0,474.8015873015873,1.1904761904761905,10.0,7.0,11.0,1.0,1.0,103.0,60.0,110.0,7.0,14.0,77.86599636922217,70.16027443577529,53.11824441551309,703.0
Akron,6,2022,0.8846153846153846,0.037037037037037035,0.0,546.1538461538461,1.0384615384615385,9.0,5.0,9.0,1.0,3.0,110.0,66.0,110.0,2.0,32.0,75.25655373137388,70.16428850773629,52.34081159576169,760.0
Alabama,6,2022,0.5434782608695652,0.061224489795918366,0.0,311.0507246376811,0.5217391304347826,7.0,9.0,12.0,6.0,11.0,26.0,49.0,110.0,83.0,108.0,70.53328572667421,68.79706395589803,47.19634011970709,1292.0
Appalachian State,6,2022,0.7647058823529411,0.02857142857142857,0.0,436.64215686274514,0.9117647058823529,12.0,11.0,12.0,1.0,3.0,96.0,79.0,110.0,19.0,50.0,70.79238378895862,68.80994550279269,47.30964224590926,1285.0
Arizona,6,2022,0.7931034482758621,0.0,0.0,435.91954022988506,1.1724137931034482,9.0,12.0,12.0,5.0,3.0,99.0,110.0,110.0,20.0,16.0,71.84228617104448,68.33904981541298,46.34645727425925,1350.0
Arizona State,6,2022,0.6415094339622641,0.018518518518518517,0.0,345.2044025157232,0.7924528301886793,6.0,8.0,10.0,5.0,7.0,61.0,84.0,110.0,68.0,67.0,70.75557054024712,67.86192419128443,44.72083240458605,1447.0
Arkansas,6,2022,0.6521739130434783,0.0,0.0,382.518115942029,0.9130434782608695,11.0,12.0,12.0,3.0,5.0,63.0,110.0,110.0,47.0,49.0,70.95868391473309,68.34783719377835,46.10340238749927,1359.0
Arkansas State,6,2022,0.7567567567567568,0.0,0.0,458.78378378378375,1.135135135135135,12.0,12.0,12.0,1.0,2.0,93.0,110.0,110.0,13.0,21.0,71.61697069918867,69.19766566079866,48.61297938792413,1140.0
Army,6,2022,0.6818181818181818,0.043478260869565216,0.0,421.780303030303,1.1363636363636365,9.0,9.0,12.0,3.0,5.0,70.0,62.0,110.0,28.0,20.0,72.24673305721777,70.45370917238147,52.21844525436808,774.0
Auburn,6,2022,0.6875,0.030303030303030304,0.0,368.8802083333333,0.90625,10.0,9.0,12.0,4.0,7.0,75.0,76.0,110.0,53.0,51.0,71.24794234003647,68.36158519631792,46.22817226802147,1353.0
Ball State,6,2022,0.47619047619047616,0.08695652173913043,0.0,270.5357142857142,0.5952380952380952,2.0,2.0,11.0,10.0,11.0,12.0,39.0,110.0,102.0,101.0,72.53631534188362,69.60551047175039,49.999663411214186,994.0
Boise State,6,2022,0.6190476190476191,0.08695652173913043,0.0,335.7142857142857,0.9047619047619048,8.0,6.0,11.0,4.0,5.0,52.0,39.0,110.0,72.0,52.0,73.98916846599136,69.94535187701702,51.362624847741955,856.0
Boston College,6,2022,0.6,0.0625,0.0,363.88888888888886,0.8666666666666667,7.0,4.0,11.0,4.0,6.0,42.0,48.0,110.0,55.0,57.0,74.1022629062073,70.07817568435658,51.7579426466678,812.0
Bowling Green,6,2022,0.6111111111111112,0.1,0.0,348.1481481481481,1.3888888888888888,6.0,5.0,11.0,8.0,2.0,47.0,30.0,110.0,66.0,6.0,79.69894765910882,71.80574606605033,58.14607208345214,346.0
Buffalo,6,2022,0.48717948717948717,0.09302325581395349,0.0,280.7692307692308,0.6410256410256411,4.0,2.0,10.0,6.0,10.0,13.0,31.0,110.0,98.0,94.0,74.81487573725514,69.95002692511233,51.62479348819116,827.0
BYU,6,2022,0.8148148148148148,0.0,0.0,484.8765432098765,1.1481481481481481,10.0,11.0,11.0,2.0,5.0,105.0,110.0,110.0,6.0,19.0,74.05624490730112,69.05626032524916,48.96543260024498,1096.0
Central Michigan,6,2022,0.5555555555555556,0.03571428571428571,0.0,309.56790123456796,0.7777777777777778,4.0,8.0,11.0,9.0,8.0,28.0,69.0,110.0,86.0,68.0,71.17505868625682,68.58208164925266,46.805687222865856,1317.0
Cincinnati,6,2022,0.5263157894736842,0.0,0.0,328.5087719298245,1.0,5.0,11.0,11.0,6.0,6.0,24.0,110.0,110.0,75.0,39.0,70.81442447292156,68.98588435420041,47.794682129087164,1233.0
Clemson,6,2022,0.47619047619047616,0.08695652173913043,0.0,260.11904761904754,0.47619047619047616,1.0,5.0,13.0,13.0,13.0,12.0,39.0,110.0,105.0,109.0,71.0136819702037,69.0961754740955,48.154764119989125,1198.0
Coastal Carolina,6,2022,0.8709677419354839,0.08823529411764706,0.0,494.0860215053763,0.8387096774193549,11.0,4.0,11.0,1.0,5.0,109.0,33.0,110.0,5.0,62.0,74.4609041012084,70.03742892796372,51.755501688783454,813.0
Colorado State,6,2022,0.4878048780487805,0.046511627906976744,0.0,270.2235772357723,0.6829268292682927,4.0,7.0,12.0,9.0,10.0,14.0,59.0,110.0,103.0,83.0,69.26355455249731,68.63853532948485,46.38169516026801,1347.0
Connecticut,6,2022,0.6829268292682927,0.046511627906976744,0.0,368.2926829268293,0.5853658536585366,7.0,6.0,11.0,5.0,11.0,71.0,59.0,110.0,54.0,104.0,71.37555356065874,68.04612454333494,45.408981759871324,1405.0
Duke,6,2022,0.6857142857142857,0.027777777777777776,0.0,389.52380952380946,0.9142857142857143,8.0,10.0,11.0,4.0,2.0,74.0,81.0,110.0,42.0,48.0,75.38879636050086,68.78185639703638,48.621904503970086,1139.0
East Carolina,6,2022,0.8,0.125,0.0,460.7142857142857,0.8,10.0,2.0,10.0,1.0,4.0,101.0,21.0,110.0,12.0,65.0,80.0958605664488,71.05519479887258,56.2252214805078,464.0
Eastern Michigan,6,2022,0.3829787234042553,0.12962962962962962,0.0,224.55673758865248,0.5531914893617021,1.0,2.0,10.0,10.0,10.0,3.0,16.0,110.0,108.0,106.0,71.94074074074074,70.77515456894251,53.0000171047121,707.0
Florida,6,2022,0.7857142857142857,0.125,0.0,428.27380952380946,0.9285714285714286,12.0,1.0,12.0,3.0,8.0,98.0,21.0,110.0,25.0,46.0,78.35067517756002,70.84901289552548,55.137365338843864,540.0
Florida International,6,2022,0.75,0.09090909090909091,0.0,416.875,1.1,9.0,2.0,12.0,4.0,2.0,91.0,32.0,110.0,30.0,25.0,79.23882815909164,70.60327059728507,54.7375101023338,568.0
Florida State,6,2022,0.5,0.043478260869565216,0.0,290.719696969697,1.2272727272727273,3.0,11.0,12.0,10.0,3.0,19.0,62.0,110.0,94.0,11.0,75.91788165619104,70.15537056882593,52.516359468448286,747.0
Fresno State,6,2022,0.5625,0.1111111111111111,0.0,355.9895833333333,1.625,10.0,2.0,13.0,3.0,1.0,31.0,24.0,110.0,61.0,3.0,83.08159080849155,73.4354887539691,63.59931487808899,141.0
Georgia,6,2022,0.34210526315789475,0.0,0.0,197.91666666666666,0.42105263157894735,1.0,13.0,13.0,13.0,12.0,2.0,110.0,110.0,109.0,110.0,68.63773468759618,67.11797081647137,42.05818271279031,1519.0
Georgia Tech,6,2022,0.5,0.06976744186046512,0.0,272.50000000000006,0.675,2.0,6.0,12.0,11.0,11.0,19.0,43.0,110.0,101.0,87.0,71.91448311290972,69.1036877565248,48.44733410730612,1163.0
Hawai'i,6,2022,0.6666666666666666,0.05263157894736842,0.0,379.8611111111111,0.8333333333333334,9.0,5.0,13.0,8.0,8.0,69.0,53.0,110.0,48.0,63.0,71.68776688790108,69.24997413317308,48.77659559005255,1122.0
Houston,6,2022,0.6363636363636364,0.10810810810810811,0.0,370.32828282828285,1.0,6.0,1.0,12.0,7.0,2.0,59.0,25.0,110.0,52.0,39.0,78.27688679301582,71.23360604620288,56.160789021152226,467.0
Illinois,6,2022,0.5151515151515151,0.13157894736842105,0.0,284.09090909090907,0.6060606060606061,6.0,4.0,12.0,7.0,10.0,21.0,14.0,110.0,97.0,100.0,75.41664889344008,70.56131577074147,53.468703182218405,675.0
Indiana,6,2022,0.8,0.0,0.0,466.54761904761904,1.1142857142857143,12.0,12.0,12.0,1.0,2.0,101.0,110.0,110.0,9.0,22.0,75.36265236470015,68.76882443030918,48.57857189011452,1146.0
Iowa,6,2022,0.6296296296296297,0.0,0.0,335.64814814814815,1.0740740740740742,7.0,12.0,12.0,6.0,3.0,55.0,110.0,110.0,73.0,28.0,71.402061996752,68.01452301637964,45.33106515327182,1411.0
Iowa State,6,2022,0.631578947368421,0.13636363636363635,0.0,374.780701754386,1.1578947368421053,8.0,1.0,12.0,5.0,2.0,57.0,10.0,110.0,49.0,17.0,83.99622107392335,72.48459727791695,61.29014468294395,219.0
James Madison,6,2022,0.6,0.1935483870967742,0.0,361.1666666666667,0.68,8.0,2.0,11.0,3.0,4.0,42.0,3.0,110.0,59.0,85.0,75.11612062837736,72.89113673614658,59.71273736555622,279.0
Kansas,6,2022,0.7096774193548387,0.03125,0.0,428.494623655914,0.9032258064516129,9.0,7.0,12.0,1.0,7.0,83.0,75.0,110.0,24.0,54.0,72.44833617841208,69.37636097095796,49.350021867612384,1051.0
Kansas State,6,2022,0.5675675675675675,0.05128205128205128,0.0,303.3783783783784,0.5675675675675675,7.0,8.0,13.0,9.0,11.0,33.0,54.0,110.0,90.0,105.0,71.08621708044657,68.18722123823984,45.70521399082651,1389.0
Kentucky,6,2022,0.7777777777777778,0.1,0.0,448.3796296296296,1.0555555555555556,12.0,2.0,12.0,2.0,4.0,97.0,30.0,110.0,16.0,30.0,77.01530701689876,71.05178798762638,55.28528229562133,525.0
Liberty,6,2022,0.46153846153846156,0.3157894736842105,0.0,258.97435897435895,1.0769230769230769,1.0,1.0,12.0,12.0,5.0,7.0,1.0,110.0,106.0,27.0,79.08290736815859,76.49710656145106,70.71585704122847,39.0
Louisiana Monroe,6,2022,0.6666666666666666,0.03571428571428571,0.0,384.87654320987644,0.8518518518518519,7.0,8.0,12.0,6.0,8.0,69.0,69.0,110.0,45.0,60.0,70.4617475662561,68.97339369074344,47.65417141497562,1244.0
Louisiana Tech,6,2022,0.46808510638297873,0.020833333333333332,0.0,275.0,0.7021276595744681,2.0,8.0,12.0,11.0,11.0,8.0,82.0,110.0,100.0,81.0,70.26840908979895,68.38511554557661,45.996221778038745,1366.0
Louisville,6,2022,0.75,0.15789473684210525,0.0,424.21875,0.75,10.0,2.0,12.0,3.0,9.0,91.0,9.0,110.0,27.0,75.0,76.78366277892292,71.61652079001819,56.75081879249177,422.0
LSU,6,2022,0.6071428571428571,0.0,0.0,362.9464285714285,1.2857142857142858,10.0,13.0,13.0,4.0,3.0,45.0,110.0,110.0,57.0,9.0,73.49090549496249,69.39164010674529,49.70654011939831,1025.0
Maryland,6,2022,0.7435897435897436,0.11363636363636363,0.0,426.8162393162393,0.7948717948717948,10.0,3.0,11.0,2.0,8.0,88.0,23.0,110.0,26.0,66.0,76.70349962623001,70.73961890829462,54.34228746076789,600.0
Memphis,6,2022,0.631578947368421,0.017241379310344827,0.0,361.18421052631584,0.7192982456140351,6.0,11.0,12.0,7.0,9.0,57.0,85.0,110.0,58.0,79.0,69.13401522883993,68.12142245755027,44.936519830365256,1436.0
Miami,6,2022,0.7307692307692307,0.16129032258064516,0.0,440.54487179487177,1.2307692307692308,11.0,3.0,12.0,3.0,2.0,87.0,7.0,110.0,17.0,10.0,80.01119165731798,73.45022538283985,62.7117758319213,160.0
Michigan,6,2022,0.5208333333333334,0.12727272727272726,0.0,284.9826388888889,0.6458333333333334,4.0,2.0,13.0,9.0,8.0,23.0,18.0,110.0,95.0,93.0,75.90057627487383,70.49529088940513,53.435381134454644,679.0
Michigan State,6,2022,0.8518518518518519,0.03571428571428571,0.0,558.179012345679,1.5185185185185186,11.0,7.0,12.0,1.0,3.0,108.0,69.0,110.0,1.0,4.0,73.87482419127988,71.95516936096647,56.792812094430786,418.0
Middle Tennessee,6,2022,0.6296296296296297,0.0,0.0,370.679012345679,1.0,8.0,12.0,12.0,6.0,2.0,55.0,110.0,110.0,51.0,39.0,73.16426600819538,68.58727324679052,47.42076913593402,1268.0
Mississippi State,6,2022,0.47619047619047616,0.08695652173913043,0.0,301.98412698412693,1.0952380952380953,3.0,3.0,12.0,9.0,2.0,12.0,39.0,110.0,91.0,26.0,79.06937471360163,71.48107660170176,57.073087282836184,404.0
Missouri,6,2022,0.6153846153846154,0.0,0.0,354.4871794871795,1.1538461538461537,5.0,11.0,11.0,7.0,1.0,49.0,110.0,110.0,63.0,18.0,75.36572734196497,68.78954953341852,48.635852833052155,1136.0
Navy,6,2022,0.6666666666666666,0.03225806451612903,0.0,394.99999999999994,0.7666666666666667,4.0,8.0,10.0,7.0,7.0,69.0,73.0,110.0,38.0,70.0,69.26391752984391,68.89808264614848,47.087518936941365,1302.0
NC State,6,2022,0.5357142857142857,0.034482758620689655,0.0,307.2916666666667,0.6071428571428571,4.0,8.0,12.0,10.0,8.0,25.0,71.0,110.0,88.0,99.0,73.06264768882053,68.34215683778665,46.72359269410734,1323.0
Nebraska,6,2022,0.4444444444444444,0.1,0.0,258.17901234567904,0.8888888888888888,2.0,1.0,12.0,11.0,7.0,4.0,30.0,110.0,107.0,56.0,78.67391591540186,70.77700605252355,55.039232661143075,550.0
Nevada,6,2022,0.5,0.047619047619047616,0.0,265.625,0.65,3.0,7.0,12.0,11.0,11.0,19.0,56.0,110.0,104.0,92.0,66.74170891831348,68.33517482834966,44.79496921362923,1441.0
New Mexico,6,2022,0.45,0.047619047619047616,0.0,291.6666666666667,0.9,2.0,9.0,12.0,9.0,7.0,5.0,56.0,110.0,93.0,55.0,69.96220213113295,70.12437906444057,50.632803364594196,929.0
North Carolina,6,2022,0.7454545454545455,0.03508771929824561,0.0,428.560606060606,0.7454545454545455,12.0,5.0,13.0,4.0,11.0,89.0,70.0,110.0,23.0,76.0,73.41849839025996,68.64483876405068,47.654097845499194,1245.0
Northern Illinois,6,2022,0.7142857142857143,0.08695652173913043,0.0,461.7063492063492,1.1904761904761905,11.0,5.0,12.0,1.0,2.0,85.0,39.0,110.0,10.0,14.0,81.04916256761226,72.13158508760803,59.439952407555694,293.0
Northwestern,6,2022,0.7,0.0,0.0,461.3888888888889,0.9333333333333333,11.0,12.0,12.0,1.0,8.0,79.0,110.0,110.0,11.0,45.0,69.71944444444445,69.48401352478167,48.81829690865186,1114.0
Notre Dame,6,2022,0.5625,0.058823529411764705,0.0,354.1666666666667,0.9375,7.0,10.0,12.0,7.0,4.0,31.0,51.0,110.0,64.0,43.0,73.44179851390444,70.41962835610539,52.486823955055115,752.0
Ohio,6,2022,0.8113207547169812,0.0,0.0,438.91509433962256,0.8301886792452831,12.0,12.0,12.0,2.0,5.0,104.0,110.0,110.0,18.0,64.0,71.12071012558773,67.35117800816576,43.442417269030216,1496.0
Ohio State,6,2022,0.6153846153846154,0.13333333333333333,0.0,363.78205128205127,0.5384615384615384,10.0,4.0,12.0,3.0,12.0,49.0,13.0,110.0,56.0,107.0,75.10837654989237,70.88766093950233,54.26290878049937,607.0
Oklahoma,6,2022,0.7,0.0,0.0,434.5833333333333,1.1,10.0,12.0,12.0,1.0,3.0,79.0,110.0,110.0,21.0,25.0,72.05859872611465,69.31005859508645,49.051999597244844,1089.0
Oklahoma State,6,2022,0.6290322580645161,0.06060606060606061,0.0,350.87365591397844,0.7580645161290323,8.0,4.0,12.0,6.0,5.0,53.0,50.0,110.0,65.0,73.0,74.2346895778096,69.12428959221253,49.204315974565446,1073.0
Ole Miss,6,2022,0.7027027027027027,0.0,0.0,400.9009009009009,0.8648648648648649,8.0,12.0,12.0,5.0,8.0,81.0,110.0,110.0,37.0,58.0,69.6745419879923,67.98905694059523,44.739915747086826,1446.0
Oregon,6,2022,0.5853658536585366,0.046511627906976744,0.0,325.30487804878044,0.6829268292682927,5.0,5.0,12.0,9.0,9.0,37.0,59.0,110.0,77.0,83.0,72.50288672449256,68.58914793392387,47.226055010803464,1289.0
Oregon State,6,2022,0.6060606060606061,0.029411764705882353,0.0,355.9343434343434,0.8484848484848485,6.0,7.0,12.0,4.0,3.0,43.0,77.0,110.0,62.0,61.0,74.55328094657534,68.9493687196538,48.824953446904516,1111.0
Pittsburgh,6,2022,0.5116279069767442,0.06521739130434782,0.0,284.593023255814,0.6511627906976745,5.0,10.0,12.0,9.0,9.0,20.0,46.0,110.0,96.0,91.0,72.99731807795388,69.04372406229353,48.611430451015025,1143.0
Purdue,6,2022,0.7027027027027027,0.075,0.0,413.8513513513513,0.6756756756756757,12.0,5.0,12.0,2.0,11.0,81.0,41.0,110.0,33.0,86.0,71.99642314338021,69.71195159855739,50.125970291190555,984.0
Rutgers,6,2022,0.6857142857142857,0.027777777777777776,0.0,391.3095238095237,0.6571428571428571,11.0,6.0,11.0,1.0,10.0,74.0,81.0,110.0,40.0,89.0,70.11781536036855,68.20217088739825,45.45329539580527,1399.0
San Diego State,6,2022,0.5625,0.0,0.0,314.9739583333333,0.59375,2.0,11.0,11.0,10.0,9.0,31.0,110.0,110.0,80.0,102.0,68.05707977548983,67.26338872976166,42.27815326513567,1516.0
San José State,6,2022,0.5555555555555556,0.1,0.0,314.5061728395062,0.5925925925925926,3.0,4.0,11.0,9.0,9.0,28.0,30.0,110.0,81.0,103.0,70.79773331001135,69.87145739138423,50.197529527636675,978.0
SMU,6,2022,0.7096774193548387,0.03125,0.0,419.8924731182795,0.9032258064516129,9.0,10.0,12.0,5.0,4.0,83.0,75.0,110.0,29.0,54.0,71.32374674692826,69.19200440690611,48.508999493408,1155.0
South Carolina,6,2022,0.5769230769230769,0.1875,0.0,342.6282051282051,0.7692307692307693,7.0,1.0,12.0,6.0,8.0,36.0,4.0,110.0,69.0,69.0,77.20870528505398,72.84594989726338,60.22207100786167,252.0
Southern Mississippi,6,2022,0.8095238095238095,0.16,0.0,467.6587301587302,0.9523809523809523,12.0,1.0,12.0,1.0,6.0,103.0,8.0,110.0,8.0,42.0,80.97367170421062,72.33682938605375,59.975208790197,267.0
South Florida,6,2022,0.7619047619047619,0.08695652173913043,0.0,451.3888888888889,1.3333333333333333,8.0,2.0,11.0,4.0,2.0,95.0,39.0,110.0,14.0,7.0,82.86565062227382,71.65348721155523,58.6887802250279,327.0
Stanford,6,2022,0.6896551724137931,0.12121212121212122,0.0,403.7356321839081,1.0344827586206897,11.0,2.0,12.0,2.0,5.0,76.0,22.0,110.0,34.0,33.0,76.08112428394828,71.69261365843764,56.745470578801815,423.0
TCU,6,2022,0.6176470588235294,0.02857142857142857,0.0,391.0539215686274,0.7647058823529411,10.0,10.0,13.0,3.0,7.0,50.0,79.0,110.0,41.0,72.0,75.35243291433244,69.33334974892583,50.11043959363647,985.0
Tennessee,6,2022,0.7272727272727273,0.10204081632653061,0.0,401.0416666666667,0.6818181818181818,11.0,2.0,12.0,3.0,11.0,86.0,26.0,110.0,36.0,84.0,72.76872887598168,69.82748570687674,50.673433524328516,925.0
Texas,6,2022,0.6,0.16666666666666666,0.0,310.8333333333333,0.7333333333333333,2.0,1.0,11.0,10.0,10.0,42.0,6.0,110.0,84.0,78.0,75.99664942103966,71.25958544945992,55.542537625174816,508.0
Texas A&M,6,2022,0.6666666666666666,0.18181818181818182,0.0,414.3518518518518,1.2222222222222223,11.0,1.0,12.0,1.0,4.0,69.0,5.0,110.0,32.0,12.0,82.22470238095238,74.19645103276329,65.4095085280153,104.0
Texas State,6,2022,0.7551020408163265,0.0392156862745098,0.0,430.44217687074826,0.6326530612244898,11.0,7.0,11.0,1.0,8.0,92.0,64.0,110.0,22.0,96.0,73.1339948119823,68.39704156134827,46.894380217059336,1313.0
Texas Tech,6,2022,0.4888888888888889,0.0625,0.0,279.3518518518518,0.7333333333333333,2.0,8.0,12.0,11.0,8.0,15.0,48.0,110.0,99.0,78.0,70.75727886151842,69.34667614697125,48.7584174662197,1125.0
Toledo,6,2022,0.6666666666666666,0.0425531914893617,0.0,373.0555555555555,0.9333333333333333,11.0,7.0,12.0,2.0,4.0,69.0,63.0,110.0,50.0,45.0,73.64683649492159,69.0891182622732,48.93108625913629,1102.0
Troy,6,2022,0.59375,0.13513513513513514,0.0,325.78125,0.625,5.0,2.0,13.0,8.0,10.0,39.0,12.0,110.0,76.0,97.0,74.71816137854776,70.59958751063581,53.36174245164878,685.0
Tulane,6,2022,0.6326530612244898,0.02,0.0,347.3639455782313,0.6326530612244898,7.0,9.0,12.0,7.0,11.0,58.0,83.0,110.0,67.0,96.0,68.78161647875933,67.67335642613816,43.61175539760404,1490.0
Tulsa,6,2022,0.25,0.0,0.0,184.89583333333334,3.75,1.0,12.0,12.0,12.0,1.0,1.0,110.0,110.0,110.0,1.0,76.0,76.0,68.43282767650709,68.0
UAB,6,2022,0.6190476190476191,0.06666666666666667,0.0,338.2936507936507,0.7142857142857143,8.0,4.0,11.0,5.0,9.0,52.0,45.0,110.0,71.0,80.0,71.82951372616537,69.02887659698699,48.21825075782647,1194.0
UCF,6,2022,0.6078431372549019,0.0,0.0,330.6372549019607,0.7647058823529411,8.0,12.0,12.0,7.0,7.0,46.0,110.0,110.0,74.0,72.0,67.95563566218188,67.43831224925444,42.72312604978623,1508.0
UCLA,6,2022,0.696969696969697,0.05714285714285714,0.0,384.72222222222223,1.1818181818181819,6.0,6.0,12.0,8.0,3.0,77.0,52.0,110.0,46.0,15.0,76.69788558237373,69.92390423814786,52.12264759966175,780.0
UMass,6,2022,0.47619047619047616,0.125,0.0,313.88888888888886,0.9523809523809523,4.0,4.0,11.0,6.0,6.0,12.0,21.0,110.0,82.0,42.0,76.88794898084934,72.35667216891757,58.794810784894906,320.0
